,x,y,hue,year,type,name,region,opacity
2645,45.358887,32.197983,20,1966.0,Free Trade Agreement,Ireland - United Kingdom Free Trade Area,Europe,0.2608695652173913
2646,17.151344,13.252779,19,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2647,49.51609,18.86466,12,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2648,47.40367,-33.703262,0,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2649,67.0372,-7.4998384,34,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2650,48.090065,-11.557333,34,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2651,37.8855,29.791552,20,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2652,14.054621,23.504084,19,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2653,49.256508,19.253325,12,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2654,48.94127,-27.706648,0,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2655,60.372704,-12.556835,34,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2656,45.209396,30.912947,20,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2657,12.71108,-0.6091718,21,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2658,39.337715,-17.620644,34,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2659,-0.7610527,1.7767164,0,1961.0,Free Trade Agreement,Latin American Free Trade Area (LAFTA),South America; North America,0.18840579710144928
2660,4.302991,-0.18522023,37,1992.0,Free Trade Agreement,Latvia - Norway Free Trade Agreement,Europe,0.6376811594202898
2661,49.873154,-12.3031645,34,1992.0,Free Trade Agreement,Latvia - Norway Free Trade Agreement,Europe,0.6376811594202898
2662,23.95988,-32.787155,13,1992.0,Free Trade Agreement,Latvia - Norway Free Trade Agreement,Europe,0.6376811594202898
2663,-51.984894,-15.597414,39,1992.0,Free Trade Agreement,Latvia - Sweden Free Trade Agreement,Europe,0.6376811594202898
2664,2.5429516,-20.676619,39,1992.0,Free Trade Agreement,Latvia - Sweden Free Trade Agreement,Europe,0.6376811594202898
2665,7.796948,42.63869,2,1992.0,Free Trade Agreement,Latvia - Sweden Free Trade Agreement,Europe,0.6376811594202898
2666,16.933464,41.044228,2,1993.0,Free Trade Agreement,Latvia - Switzerland Free Trade Agreement,Europe,0.6521739130434783
2667,15.664157,0.50197524,21,1993.0,Free Trade Agreement,Latvia - Switzerland Free Trade Agreement,Europe,0.6521739130434783
2668,53.201714,-11.899667,34,1993.0,Free Trade Agreement,Latvia - Switzerland Free Trade Agreement,Europe,0.6521739130434783
2669,41.979034,-12.285392,34,1992.0,Free Trade Agreement,Lithuania - Norway Free Trade Agreement,Europe,0.6376811594202898
2670,49.94147,-12.288948,34,1992.0,Free Trade Agreement,Lithuania - Norway Free Trade Agreement,Europe,0.6376811594202898
2671,-52.79511,-11.50895,24,1992.0,Free Trade Agreement,Lithuania - Norway Free Trade Agreement,Europe,0.6376811594202898
2672,5.1729274,-34.448242,39,1992.0,Free Trade Agreement,Lithuania - Sweden Free Trade Agreement,Europe,0.6376811594202898
2673,8.339457,42.12632,2,1992.0,Free Trade Agreement,Lithuania - Sweden Free Trade Agreement,Europe,0.6376811594202898
2674,16.970385,41.057777,2,1992.0,Free Trade Agreement,Lithuania - Sweden Free Trade Agreement,Europe,0.6376811594202898
2675,29.372839,55.95073,7,1993.0,Free Trade Agreement,Lithuania - Switzerland Free-Trade Agreement,Europe,0.6521739130434783
2676,14.458408,25.049156,19,1993.0,Free Trade Agreement,Lithuania - Switzerland Free-Trade Agreement,Europe,0.6521739130434783
2677,41.844246,-8.045192,34,1993.0,Free Trade Agreement,Lithuania - Switzerland Free-Trade Agreement,Europe,0.6521739130434783
2678,-52.26794,7.606367,24,2004.0,Free Trade Agreement,Moldova - Bosnia and Herzegovina,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2679,2.4339497,-20.676321,39,2004.0,Free Trade Agreement,Moldova - Bosnia and Herzegovina,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2680,24.309647,-32.58456,13,2004.0,Free Trade Agreement,Moldova - Bosnia and Herzegovina,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2681,-61.68647,5.518943,24,2004.0,Free Trade Agreement,Moldova - Bosnia and Herzegovina,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2682,-53.651554,-10.080626,24,2004.0,Free Trade Agreement,Moldova - Bosnia and Herzegovina,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2683,-23.676458,-28.894754,39,2004.0,Free Trade Agreement,Moldova - Bulgaria,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2684,-12.127327,-43.24384,39,2004.0,Free Trade Agreement,Moldova - Bulgaria,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2685,5.6561294,42.262592,2,2004.0,Free Trade Agreement,Moldova - Bulgaria,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2686,17.16264,41.500748,2,2004.0,Free Trade Agreement,Moldova - Bulgaria,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2687,16.58014,0.90790004,21,2004.0,Free Trade Agreement,Moldova - Bulgaria,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2688,14.177898,22.120123,19,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2689,35.466843,-13.188513,34,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2690,10.221307,43.444866,2,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2691,-46.789677,-2.3131762,24,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2692,44.923668,-28.386086,0,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2693,41.248554,-14.969521,34,2004.0,Free Trade Agreement,Moldova - Croatia,Europe; Commonwealth of Independent States (CIS),0.8115942028985508
2694,-40.70052,0.9764396,24,2004.0,Free Trade Agreement,Moldova - Former Yugoslav Republic of Macedonia,Commonwealth of Independent States (CIS); Europe,0.8115942028985508
2695,-55.544502,6.2209134,24,2004.0,Free Trade Agreement,Moldova - Former Yugoslav Republic of Macedonia,Commonwealth of Independent States (CIS); Europe,0.8115942028985508
2696,-48.611584,7.699524,24,2004.0,Free Trade Agreement,Moldova - Former Yugoslav Republic of Macedonia,Commonwealth of Independent States (CIS); Europe,0.8115942028985508
2697,-65.09854,3.4059093,24,2004.0,Free Trade Agreement,Moldova - Former Yugoslav Republic of Macedonia,Commonwealth of Independent States (CIS); Europe,0.8115942028985508
2698,-60.873516,-0.73929006,24,2004.0,Free Trade Agreement,Moldova - Former Yugoslav Republic of Macedonia,Commonwealth of Independent States (CIS); Europe,0.8115942028985508
2699,-58.875793,-3.1249237,24,2004.0,Free Trade Agreement,Moldova - Serbia and Montenegro,Commonwealth of Independent States (CIS),0.8115942028985508
2700,-52.218563,-13.37705,24,2004.0,Free Trade Agreement,Moldova - Serbia and Montenegro,Commonwealth of Independent States (CIS),0.8115942028985508
2701,-56.105946,15.411273,24,2004.0,Free Trade Agreement,Moldova - Serbia and Montenegro,Commonwealth of Independent States (CIS),0.8115942028985508
2702,-52.73386,-11.367322,24,2004.0,Free Trade Agreement,Moldova - Serbia and Montenegro,Commonwealth of Independent States (CIS),0.8115942028985508
2703,39.17357,-9.562346,34,2004.0,Free Trade Agreement,Moldova - Serbia and Montenegro,Commonwealth of Independent States (CIS),0.8115942028985508
2704,-17.488678,-15.458507,39,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2705,-52.42386,-16.949917,39,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2706,-59.51508,-1.5651721,24,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2707,-45.86278,-3.3191783,24,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2708,-55.761906,-6.519171,24,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2709,-48.085224,1.0763274,24,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2710,-55.39953,-5.458058,24,1998.0,Free Trade Agreement,Poland - Faeroe Islands,Europe,0.7246376811594203
2711,-44.400356,9.627567,24,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2712,-8.977004,-21.993603,39,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2713,-12.127327,-43.243847,39,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2714,-24.096966,-28.645187,2,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2715,5.6964316,42.368668,2,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2716,17.206024,41.753147,2,1998.0,Free Trade Agreement,Poland - Israel,Middle East; Europe,0.7246376811594203
2717,27.361422,58.104225,7,1999.0,Free Trade Agreement,Poland - Latvia,Europe,0.7391304347826086
2718,11.538238,22.793072,19,1999.0,Free Trade Agreement,Poland - Latvia,Europe,0.7391304347826086
2719,-56.672287,-5.455472,24,1999.0,Free Trade Agreement,Poland - Latvia,Europe,0.7391304347826086
2720,-66.02228,4.2480564,24,1999.0,Free Trade Agreement,Poland - Latvia,Europe,0.7391304347826086
2721,-61.444126,3.8883328,24,1999.0,Free Trade Agreement,Poland - Latvia,Europe,0.7391304347826086
2722,-33.832073,2.7790475,24,1997.0,Free Trade Agreement,Poland - Lithuania,Europe,0.7101449275362319
2723,-58.961464,-3.2917178,24,1997.0,Free Trade Agreement,Poland - Lithuania,Europe,0.7101449275362319
2724,-66.28385,5.1555266,24,1997.0,Free Trade Agreement,Poland - Lithuania,Europe,0.7101449275362319
2725,-59.76982,-0.38950425,24,1997.0,Free Trade Agreement,Poland - Lithuania,Europe,0.7101449275362319
2726,-50.619556,-2.556927,24,1997.0,Free Trade Agreement,Poland - Lithuania,Europe,0.7101449275362319
2727,-58.10309,-4.447045,24,2003.0,Free Trade Agreement,Romania - Bosnia and Herzegovina,Europe,0.7971014492753623
2728,-65.67393,3.0564346,24,2003.0,Free Trade Agreement,Romania - Bosnia and Herzegovina,Europe,0.7971014492753623
2729,-51.925613,-14.349881,39,2003.0,Free Trade Agreement,Romania - Bosnia and Herzegovina,Europe,0.7971014492753623
2730,-60.230186,6.3073893,24,2003.0,Free Trade Agreement,Romania - Bosnia and Herzegovina,Europe,0.7971014492753623
2731,-56.986176,-4.923723,24,2003.0,Free Trade Agreement,Romania - Bosnia and Herzegovina,Europe,0.7971014492753623
2732,-51.15685,-2.018787,24,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2733,-59.849354,-1.7694824,24,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2734,-64.0185,5.366171,24,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2735,25.779291,-26.157608,34,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2736,-33.33092,2.1618774,24,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2737,44.96457,-28.729286,0,2004.0,Free Trade Agreement,Romania - Former Yugoslav Republic of Macedonia,Europe,0.8115942028985508
2738,-40.599384,0.77311987,24,2001.0,Free Trade Agreement,Romania - Israel,Middle East; Europe,0.7681159420289855
2739,-59.202797,-2.7173016,24,2001.0,Free Trade Agreement,Romania - Israel,Middle East; Europe,0.7681159420289855
2740,-52.913494,-11.493226,24,2001.0,Free Trade Agreement,Romania - Israel,Middle East; Europe,0.7681159420289855
2741,-46.622498,-4.206648,24,2001.0,Free Trade Agreement,Romania - Israel,Middle East; Europe,0.7681159420289855
2742,-52.194836,-14.808234,39,2001.0,Free Trade Agreement,Romania - Israel,Middle East; Europe,0.7681159420289855
2743,-57.56339,-5.0275526,24,1995.0,Free Trade Agreement,Romania - Moldova,Commonwealth of Independent States (CIS); Europe,0.6811594202898551
2744,-12.127327,-43.243847,39,1995.0,Free Trade Agreement,Romania - Moldova,Commonwealth of Independent States (CIS); Europe,0.6811594202898551
2745,-23.067484,-29.157701,39,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2746,-51.009438,-14.982043,39,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2747,-51.572983,6.7687645,24,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2748,-46.05746,8.01765,24,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2749,5.2802815,41.730972,2,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2750,-17.759705,-3.6954515,29,2004.0,Free Trade Agreement,Romania - Serbia and Montenegro,Europe,0.8115942028985508
2751,-46.755753,6.337118,24,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2752,5.735796,42.533913,2,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2753,-21.453537,42.002716,36,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2754,16.935799,41.103714,2,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2755,27.08934,58.400837,7,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2756,-47.093018,6.4275627,24,1998.0,Free Trade Agreement,Romania - Turkey,Europe,0.7246376811594203
2757,2.4086883,-23.05145,34,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2758,-62.342716,6.2199917,24,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2759,30.881767,9.10563,23,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2760,5.3268986,53.635323,2,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2761,27.626617,59.742268,7,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2762,15.792522,21.849653,19,1998.0,Free Trade Agreement,Slovak Republic - Estonia,Europe,0.7246376811594203
2763,-0.45656246,-24.10103,39,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2764,44.687107,35.01258,20,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2765,-3.4827416,6.7459292,32,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2766,38.98599,-14.076942,34,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2767,44.531055,36.32402,20,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2768,-7.453426,29.111341,32,1997.0,Free Trade Agreement,Slovak Republic - Israel,Middle East; Europe,0.7101449275362319
2769,16.839746,-4.898419,21,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2770,-15.978092,11.333703,3,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2771,14.249303,-16.68707,37,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2772,39.508076,-47.254257,0,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2773,8.211059,-58.081833,27,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2774,18.622229,-31.655983,13,1997.0,Free Trade Agreement,Slovak Republic - Latvia,Europe,0.7101449275362319
2775,23.398884,-35.65004,13,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2776,-30.344297,-31.94729,39,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2777,-36.312008,-33.446327,39,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2778,5.282375,-39.880028,39,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2779,-12.220946,-42.259117,39,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2780,-7.3828726,68.86414,11,1997.0,Free Trade Agreement,Slovak Republic - Lithuania,Europe,0.7101449275362319
2781,-13.278832,-37.254288,39,1995.0,Free Trade Agreement,Slovak Republic - Romania Free Trade Agreement,Europe,0.6811594202898551
2782,-13.119978,-37.907177,39,1995.0,Free Trade Agreement,Slovak Republic - Romania Free Trade Agreement,Europe,0.6811594202898551
2783,-33.02773,28.887304,15,1995.0,Free Trade Agreement,Slovak Republic - Romania Free Trade Agreement,Europe,0.6811594202898551
2784,-54.246758,30.099375,8,1995.0,Free Trade Agreement,Slovak Republic - Romania Free Trade Agreement,Europe,0.6811594202898551
2785,-19.10753,-6.174276,29,1995.0,Free Trade Agreement,Slovak Republic - Romania Free Trade Agreement,Europe,0.6811594202898551
2786,-18.299887,50.28161,36,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2787,12.0155945,-11.826277,37,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2788,-56.587532,-5.9421625,24,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2789,13.805051,47.23856,2,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2790,50.565224,40.87342,20,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2791,-9.283,29.051458,32,1998.0,Free Trade Agreement,Slovak Republic - Turkey,Europe,0.7246376811594203
2792,16.768126,-4.600977,21,2002.0,Free Trade Agreement,Slovenia - Bosnia and Herzegovina,Europe,0.782608695652174
2793,-15.958869,11.432236,3,2002.0,Free Trade Agreement,Slovenia - Bosnia and Herzegovina,Europe,0.782608695652174
2794,14.645842,-15.437082,37,2002.0,Free Trade Agreement,Slovenia - Bosnia and Herzegovina,Europe,0.782608695652174
2795,39.537945,-47.117096,0,2002.0,Free Trade Agreement,Slovenia - Bosnia and Herzegovina,Europe,0.782608695652174
2796,10.591919,-58.822495,27,1998.0,Free Trade Agreement,Slovenia - Croatia,Europe,0.7246376811594203
2797,18.328222,-31.591871,13,1998.0,Free Trade Agreement,Slovenia - Croatia,Europe,0.7246376811594203
2798,3.1126385,-2.8090758,26,1998.0,Free Trade Agreement,Slovenia - Croatia,Europe,0.7246376811594203
2799,-29.914547,-31.935072,39,1998.0,Free Trade Agreement,Slovenia - Croatia,Europe,0.7246376811594203
2800,-36.174786,-33.416912,39,1998.0,Free Trade Agreement,Slovenia - Croatia,Europe,0.7246376811594203
2801,5.298357,-39.87539,39,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2802,-12.326004,-41.432835,39,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2803,-15.375958,-45.981407,39,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2804,-11.517521,-57.92122,39,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2805,-7.4389544,70.34278,11,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2806,-12.30007,-41.63114,39,1997.0,Free Trade Agreement,Slovenia - Estonia,Europe,0.7101449275362319
2807,-35.92266,31.239277,15,1996.0,Free Trade Agreement,Slovenia - Former Yugoslav Republic of Macedonia,Europe,0.6956521739130435
2808,-54.29739,30.005604,8,1996.0,Free Trade Agreement,Slovenia - Former Yugoslav Republic of Macedonia,Europe,0.6956521739130435
2809,-19.253366,-6.119552,29,1996.0,Free Trade Agreement,Slovenia - Former Yugoslav Republic of Macedonia,Europe,0.6956521739130435
2810,-20.1388,49.929768,36,1996.0,Free Trade Agreement,Slovenia - Former Yugoslav Republic of Macedonia,Europe,0.6956521739130435
2811,14.736857,-16.420511,37,1996.0,Free Trade Agreement,Slovenia - Former Yugoslav Republic of Macedonia,Europe,0.6956521739130435
2812,16.849371,-11.827858,37,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2813,48.21631,30.734556,20,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2814,-10.423948,18.587988,3,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2815,-14.9243145,14.886123,3,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2816,-14.340013,-24.057135,39,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2817,39.000614,-46.229168,0,1998.0,Free Trade Agreement,Slovenia - Israel,Middle East; Europe,0.7246376811594203
2818,12.514289,-61.58761,27,1996.0,Free Trade Agreement,Slovenia - Latvia,Europe,0.6956521739130435
2819,-32.39149,-34.375813,39,1996.0,Free Trade Agreement,Slovenia - Latvia,Europe,0.6956521739130435
2820,-45.518044,-28.026117,28,1996.0,Free Trade Agreement,Slovenia - Latvia,Europe,0.6956521739130435
2821,23.102097,-40.02917,13,1997.0,Free Trade Agreement,Slovenia - Lithuania,Europe,0.7101449275362319
2822,-16.093132,-42.715755,39,1997.0,Free Trade Agreement,Slovenia - Lithuania,Europe,0.7101449275362319
2823,-7.4667897,72.25886,11,1997.0,Free Trade Agreement,Slovenia - Lithuania,Europe,0.7101449275362319
2824,-22.845783,-41.044277,39,1997.0,Free Trade Agreement,Slovenia - Lithuania,Europe,0.7101449275362319
2825,4.033098,-38.293537,39,1997.0,Free Trade Agreement,Slovenia - Lithuania,Europe,0.7101449275362319
2826,-45.69377,8.284935,24,1949.0,Customs Union,South Africa - Southern Rhodesia Customs Union,Africa,0.014492753623188406
2827,-33.848404,29.349102,15,1998.0,Free Trade Agreement,Turkey - Estonia,Europe,0.7246376811594203
2828,-9.0789585,11.312255,3,1998.0,Free Trade Agreement,Turkey - Estonia,Europe,0.7246376811594203
2829,21.675985,-14.620347,37,1998.0,Free Trade Agreement,Turkey - Estonia,Europe,0.7246376811594203
2830,-16.96923,2.2755568,29,1998.0,Free Trade Agreement,Turkey - Estonia,Europe,0.7246376811594203
2831,-28.403025,46.660805,36,1998.0,Free Trade Agreement,Turkey - Estonia,Europe,0.7246376811594203
2832,-12.341812,12.655467,3,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2833,-14.906397,13.832389,3,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2834,-13.428298,11.459821,3,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2835,-8.818814,-20.06057,39,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2836,38.671997,35.288532,3,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2837,-10.3147745,29.584654,32,2000.0,Free Trade Agreement,Turkey - Latvia,Europe,0.7536231884057971
2838,16.669317,0.5734933,21,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2839,-18.054993,15.565887,3,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2840,17.15407,-13.649565,37,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2841,40.176422,-49.673824,0,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2842,8.321008,-55.36615,39,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2843,-42.98009,-28.811378,28,1998.0,Free Trade Agreement,Turkey - Lithuania,Europe,0.7246376811594203
2844,-45.050495,-33.988205,28,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2845,22.400938,-40.58896,13,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2846,-57.632122,13.793508,24,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2847,-58.12388,34.874836,8,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2848,-15.516093,-7.259807,29,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2849,-33.621155,51.394596,36,2000.0,Free Trade Agreement,Turkey - Poland,Europe,0.7536231884057971
2850,19.73413,-14.002125,37,2000.0,Free Trade Agreement,Turkey - Slovenia,Europe,0.7536231884057971
2851,-23.75561,-28.851326,39,2000.0,Free Trade Agreement,Turkey - Slovenia,Europe,0.7536231884057971
2852,48.78658,39.514004,20,2000.0,Free Trade Agreement,Turkey - Slovenia,Europe,0.7536231884057971
2853,2.54408,23.791725,32,2000.0,Free Trade Agreement,Turkey - Slovenia,Europe,0.7536231884057971
2854,14.925978,2.1693382,21,2000.0,Free Trade Agreement,Turkey - Slovenia,Europe,0.7536231884057971
2855,23.805656,-28.639658,13,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2856,38.320305,-43.068607,0,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2857,8.664486,-55.470303,39,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2858,-4.134298,76.64903,11,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2859,-31.035362,26.214647,15,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2860,-11.507239,-52.0821,39,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2861,-36.352535,9.467217,24,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2862,-51.453156,7.453259,24,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2863,-16.953066,2.8793235,32,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2864,-32.344963,50.025455,36,1964.0,Free Trade Agreement,Yaoundé I,Europe; Africa,0.2318840579710145
2865,9.363023,43.61226,2,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2866,39.788574,41.50286,20,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2867,7.855811,18.568886,19,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2868,11.893423,2.87324,21,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2869,24.33498,-27.649563,34,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2870,-13.224258,-43.12711,39,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2871,-8.333334,76.06354,11,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2872,-6.4613786,4.4949613,15,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2873,-24.743124,-69.78818,39,1971.0,Free Trade Agreement,Yaoundé II,Europe; Africa,0.3333333333333333
2874,-14.876495,-7.1362367,29,1976.0,Free Trade Agreement,First Convention of Lomé,Caribbean; Europe; Africa; Oceania; South America,0.4057971014492754
